Longitude,Latitude,Field,Dataset,Product,Obj. Id,Swth Wdth(m),Distance(m),Duration(s),Track(deg),Elevation(m),Area Count,Time,Y Offset(m),Pass Num,Speed(km/h),Hex Shaft Er(%),Good Ride(%),DF Gauge W(N),DF Margin(N),Good Contact(%),Tgt Rate(ksds/ha),Soil OM(%),Soil Mois(%),Furr Qual(%),Clean Furr(%),Soil Temp(°C),Singulation(%),Skips(%),Doubles(%),Proper Spacing(%),Spac Vartn(%),Yield Loss(L/ha),Rt Apd Ct(ksds/ha),SeedFlow(ksds/s),Active Rows((1)),Seed Space(cm),Prod(ha/h),Date,Sing Qual,Rate Qual
142.1330325,-36.74021456,V51,field_map_2022_04_01_000,Timok,10482,24.38,2.249,1,245,129,On,1/04/2022,0,7,8.119,0,100,0,0,100,5900.5,2.64,32.83,94,87.67,25.04,100,0.1,0.1,100,31.7,0,585.19,0.059,64,4.485,19.74,1/04/2022,Good,Under Target
142.1330096,-36.74022316,V51,field_map_2022_04_01_000,Timok,10483,24.38,2.252,1,245,129,On,1/04/2022,0,7,8.118,0,100,0,0,100,6055.4,2.535,32.73,94.45,87.33,25.08,100,0.1,0.1,100,31.7,0,588.4,0.059,64,4.461,19.77,1/04/2022,Good,Under Target
142.1329857,-36.74022996,V51,field_map_2022_04_01_000,Timok,10484,24.38,2.249,1,244,129,On,1/04/2022,0,7,8.113,0,100,0,0,100,6086.3,2.55,32.08,93.2,87.88,24.86,100,0.1,0.1,100,31.9,0,582.41,0.058,64,4.507,19.74,1/04/2022,Good,Under Target
142.132963,-36.74023866,V51,field_map_2022_04_01_000,Timok,10485,24.38,2.241,1,244,129.1,On,1/04/2022,0,7,8.109,0,100,0,0,100,6021.9,2.53,32.98,89.72,87.13,25.32,100,0.1,0.1,100,31.1,0,572.7,0.057,64,4.583,19.67,1/04/2022,Good,Under Target
142.1329402,-36.74024746,V51,field_map_2022_04_01_000,Timok,10486,24.38,2.253,1,244,129.1,On,1/04/2022,0,7,8.103,0,100,0,0,100,5919.4,2.515,31.32,94.63,86.22,25.03,100,0.1,0.1,100,31.8,0,589.56,0.059,64,4.452,19.78,1/04/2022,Good,Under Target
142.1329185,-36.74025806,V51,field_map_2022_04_01_000,Timok,10487,24.38,2.249,1,245,129.1,On,1/04/2022,0,7,8.113,0,100,0,0,100,5767.7,2.61,32.15,96.42,86.53,25.03,100,0.1,0.1,100,31.7,0,595.9,0.06,64,4.405,19.74,1/04/2022,Good,Under Target
142.1328956,-36.74026666,V51,field_map_2022_04_01_000,Timok,10488,24.38,2.252,1,245,129.1,On,1/04/2022,0,7,8.118,0,100,0,0,100,5749.5,2.625,32.2,94.22,85.72,24.85,100,0.1,0.1,100,32.2,0,602.96,0.06,64,4.353,19.77,1/04/2022,Good,Under Target
142.1328729,-36.74027536,V51,field_map_2022_04_01_000,Timok,10489,24.38,2.241,1,245,129.2,On,1/04/2022,0,7,8.113,0,100,0,0,100,6046,2.57,32,93.5,88.2,25.01,100,0.1,0.1,100,31.8,0,588.94,0.059,64,4.457,19.67,1/04/2022,Good,Under Target
142.13285,-36.74028396,V51,field_map_2022_04_01_000,Timok,10490,24.38,2.252,1,245,129.2,On,1/04/2022,0,7,8.108,0,100,0,0,100,6216,2.505,30.85,95.33,88.13,24.99,100,0.1,0.1,100,32.2,0,599.85,0.06,64,4.376,19.77,1/04/2022,Good,Under Target
142.1328273,-36.74029256,V51,field_map_2022_04_01_000,Timok,10491,24.38,2.236,1,245,129.2,On,1/04/2022,0,7,8.093,0,100,0,0,100,6297.1,2.415,31.45,97.42,86.67,25.15,100,0.1,0.1,100,31.3,0,577.4,0.058,64,4.546,19.63,1/04/2022,Good,Under Target
142.1328034,-36.74029946,V51,field_map_2022_04_01_000,Timok,10492,24.38,2.253,1,244,129.3,On,1/04/2022,0,7,8.1,0,100,0,0,100,6409.2,2.47,31.27,93.5,88.35,25.25,100,0.1,0.1,100,31.7,0,573.08,0.057,64,4.58,19.78,1/04/2022,Good,Under Target
142.1327817,-36.74030996,V51,field_map_2022_04_01_000,Timok,10493,24.38,2.244,1,245,129.3,On,1/04/2022,0,7,8.093,0,100,0,0,100,6460.9,2.485,30.83,95.83,89.35,25.39,100,0.1,0.1,100,31.7,0,582.95,0.058,64,4.502,19.7,1/04/2022,Good,Under Target
142.1327579,-36.74031676,V51,field_map_2022_04_01_000,Timok,10494,24.38,2.241,1,244,129.3,On,1/04/2022,0,7,8.103,0,100,0,0,100,6306.2,2.53,31.02,96.95,88.92,25.15,100,0.1,0.1,100,31.5,0,577.21,0.058,64,4.547,19.67,1/04/2022,Good,Under Target
142.1327361,-36.74032726,V51,field_map_2022_04_01_000,Timok,10495,24.38,2.252,1,245,129.3,On,1/04/2022,0,7,8.1,0,100,0,0,100,6129.1,2.61,31.48,93.33,89.58,25.42,100,0.1,0.1,100,32.2,0,595.12,0.06,64,4.41,19.77,1/04/2022,Good,Under Target
142.1327133,-36.74033596,V51,field_map_2022_04_01_000,Timok,10496,24.38,2.249,1,245,129.4,On,1/04/2022,0,7,8.101,0,100,0,0,100,5964.6,2.595,31.43,94.8,88.47,25.53,100,0.1,0.1,100,32.2,0,601.1,0.06,64,4.366,19.74,1/04/2022,Good,Under Target
142.1326895,-36.74034276,V51,field_map_2022_04_01_000,Timok,10497,24.38,2.241,1,244,129.4,On,1/04/2022,0,7,8.098,0,100,0,0,100,5873.8,2.68,31.55,93.5,88.92,24.79,100,0.1,0.1,100,32.1,0,596.39,0.06,64,4.401,19.67,1/04/2022,Good,Under Target
142.1326667,-36.74035146,V51,field_map_2022_04_01_000,Timok,10498,24.38,2.249,1,244,129.4,On,1/04/2022,0,7,8.1,0,100,0,0,100,5755.1,2.69,31.05,97.45,92.35,25.33,100,0.1,0.1,100,31.5,0,589.92,0.059,64,4.449,19.74,1/04/2022,Good,Under Target
142.132644,-36.74036016,V51,field_map_2022_04_01_000,Timok,10499,24.38,2.241,1,244,129.5,On,1/04/2022,0,7,8.103,0,100,0,0,100,5625.6,2.68,30.6,98.1,89.3,25.54,100,0.1,0.1,100,32.1,0,598.06,0.06,64,4.389,19.67,1/04/2022,Good,Under Target
142.1326223,-36.74037076,V51,field_map_2022_04_01_000,Timok,10500,24.38,2.249,1,245,129.5,On,1/04/2022,0,7,8.101,0,100,0,0,100,5548.8,2.7,31.73,97.58,90.1,25.32,100,0.1,0.1,100,32,0,598.74,0.06,64,4.384,19.74,1/04/2022,Good,Under Target
142.1325994,-36.74037936,V51,field_map_2022_04_01_000,Timok,10501,24.38,2.252,1,245,129.5,On,1/04/2022,0,7,8.093,0,100,0,0,100,5480.3,2.685,31.25,97.05,88.15,25.5,100,0.1,0.1,100,32.1,0,601.27,0.06,64,4.365,19.77,1/04/2022,Good,Under Target
142.1325766,-36.74038806,V51,field_map_2022_04_01_000,Timok,10502,24.38,2.249,1,245,129.5,On,1/04/2022,0,7,8.108,0,100,0,0,100,5411.6,2.7,31.4,94.33,88.6,25.21,100,0.1,0.1,100,32.1,0,600.24,0.06,64,4.373,19.74,1/04/2022,Good,Under Target
142.1325527,-36.74039486,V51,field_map_2022_04_01_000,Timok,10503,24.38,2.249,1,244,129.5,On,1/04/2022,0,7,8.108,0,100,0,0,100,5328.8,2.68,30.85,96.17,88.97,25.26,100,0.1,0.1,100,31.5,0,591.7,0.059,64,4.436,19.74,1/04/2022,Good,Under Target
142.13253,-36.74040356,V51,field_map_2022_04_01_000,Timok,10504,24.38,2.241,1,244,129.6,On,1/04/2022,0,7,8.116,0,100,0,0,100,5478.1,2.675,30.93,95.85,88.28,25.13,100,0.1,0.1,100,31.8,0,586.76,0.059,64,4.473,19.67,1/04/2022,Good,Under Target
142.1325083,-36.74041416,V51,field_map_2022_04_01_000,Timok,10505,24.38,2.249,1,245,129.6,On,1/04/2022,0,7,8.101,0,100,0,0,100,5679.2,2.65,30.4,95.08,87.75,25.46,100,0.1,0.1,100,32.1,0,589.69,0.059,64,4.451,19.74,1/04/2022,Good,Under Target
142.1324844,-36.74042086,V51,field_map_2022_04_01_000,Timok,10506,24.38,2.244,1,244,129.6,On,1/04/2022,0,7,8.111,0,100,0,0,100,5854.9,2.615,31.05,95.13,87.15,25.32,100,0.1,0.1,100,32.1,0,587.05,0.059,64,4.471,19.7,1/04/2022,Good,Under Target
142.1324626,-36.74043146,V51,field_map_2022_04_01_000,Timok,10507,24.38,2.257,1,245,129.6,On,1/04/2022,0,7,8.101,0,100,0,0,100,5879.2,2.685,29.85,94.88,88,25.39,100,0.1,0.1,100,32,0,582.01,0.058,64,4.51,19.81,1/04/2022,Good,Under Target
142.1324399,-36.74044016,V51,field_map_2022_04_01_000,Timok,10508,24.38,2.241,1,245,129.7,On,1/04/2022,0,7,8.103,0,100,0,0,100,5905.3,2.71,30.83,94.65,89.58,25.74,100,0.1,0.1,100,32.2,0,587.63,0.059,64,4.467,19.67,1/04/2022,Good,Under Target
142.1324169,-36.74044876,V51,field_map_2022_04_01_000,Timok,10509,24.38,2.26,1,245,129.7,On,1/04/2022,0,7,8.103,0,100,0,0,100,5912.4,2.645,30.65,93.15,85.72,25.76,100,0.1,0.1,100,32.2,0,589.78,0.059,64,4.45,19.84,1/04/2022,Good,Under Target
142.1323941,-36.74045746,V51,field_map_2022_04_01_000,Timok,10510,24.38,2.249,1,245,129.7,On,1/04/2022,0,7,8.126,0,100,0,0,100,5854.6,2.635,31.77,94.7,85.22,25.85,100,0.1,0.1,100,31.5,0,578.95,0.058,64,4.534,19.74,1/04/2022,Good,Under Target
142.1323713,-36.74046606,V51,field_map_2022_04_01_000,Timok,10511,24.38,2.244,1,245,129.7,On,1/04/2022,0,7,8.124,0,100,0,0,100,5782.5,2.675,31.05,96.9,86.67,26.19,100,0.1,0.1,100,31.3,0,575.32,0.058,64,4.562,19.7,1/04/2022,Good,Under Target
142.1323485,-36.74047466,V51,field_map_2022_04_01_000,Timok,10512,24.38,2.244,1,245,129.7,On,1/04/2022,0,7,8.119,0,100,0,0,100,5717.4,2.625,31.3,96.83,86.15,25.97,100,0.1,0.1,100,31.8,0,583.8,0.058,64,4.496,19.7,1/04/2022,Good,Under Target
142.1323246,-36.74048156,V51,field_map_2022_04_01_000,Timok,10513,24.38,2.253,1,244,129.7,On,1/04/2022,0,7,8.101,0,100,0,0,100,5744.2,2.595,31.52,95.33,87.47,26.06,100,0.1,0.1,100,31.5,0,584.84,0.058,64,4.488,19.78,1/04/2022,Good,Under Target
142.1323018,-36.74049036,V51,field_map_2022_04_01_000,Timok,10514,24.38,2.253,1,244,129.8,On,1/04/2022,0,7,8.108,0,100,0,0,100,5777.5,2.595,30.95,95.35,89.1,26.19,100,0.1,0.1,100,32.1,0,591.1,0.059,64,4.44,19.78,1/04/2022,Good,Under Target
142.132279,-36.74049906,V51,field_map_2022_04_01_000,Timok,10515,24.38,2.249,1,244,129.8,On,1/04/2022,0,7,8.108,0,100,0,0,100,5720.5,2.635,30.43,96.1,88.92,26.26,100,0.1,0.1,100,31.5,0,581.85,0.058,64,4.511,19.74,1/04/2022,Good,Under Target
142.1322572,-36.74050966,V51,field_map_2022_04_01_000,Timok,10516,24.38,2.257,1,245,129.8,On,1/04/2022,0,7,8.109,0,100,0,0,100,5685,2.655,30.63,95.83,86,26.06,100,0.1,0.1,100,31.5,0,580.33,0.058,64,4.523,19.81,1/04/2022,Good,Under Target
142.1322344,-36.74051816,V51,field_map_2022_04_01_000,Timok,10517,24.38,2.239,1,245,129.8,On,1/04/2022,0,7,8.113,0,100,0,0,100,5645.6,2.63,31.3,95.95,85.58,26.42,100,0.1,0.1,100,32.1,0,587.59,0.059,64,4.467,19.66,1/04/2022,Good,Under Target
142.1322116,-36.74052686,V51,field_map_2022_04_01_000,Timok,10518,24.38,2.249,1,245,129.8,On,1/04/2022,0,7,8.111,0,100,0,0,100,5648.4,2.495,31.1,97.55,87.4,26.72,100,0.1,0.1,100,32.2,0,593.39,0.059,64,4.423,19.74,1/04/2022,Good,Under Target
142.1321878,-36.74053376,V51,field_map_2022_04_01_000,Timok,10519,24.38,2.245,1,244,129.9,On,1/04/2022,0,7,8.114,0,100,0,0,100,5820.8,2.57,32.4,97.7,89.63,26.32,100,0.1,0.1,100,32.1,0,588.11,0.059,64,4.463,19.71,1/04/2022,Good,Under Target
142.132165,-36.74054246,V51,field_map_2022_04_01_000,Timok,10520,24.38,2.249,1,244,129.9,On,1/04/2022,0,7,8.098,0,100,0,0,100,6038.1,2.71,32.73,95.22,87.78,26.38,100,0.1,0.1,100,32.2,0,596.08,0.06,64,4.403,19.74,1/04/2022,Good,Under Target
142.1321422,-36.74055116,V51,field_map_2022_04_01_000,Timok,10521,24.38,2.249,1,244,129.9,On,1/04/2022,0,7,8.111,0,100,0,0,100,6230.9,2.805,31.48,94.6,86.42,25.86,100,0.1,0.1,100,31.3,0,574.15,0.057,64,4.571,19.74,1/04/2022,Good,Under Target
142.1321204,-36.74056176,V51,field_map_2022_04_01_000,Timok,10522,24.38,2.257,1,245,130,On,1/04/2022,0,7,8.111,0,100,0,0,100,6226.1,2.825,30.85,96.83,90.22,25.9,100,0.1,0.1,100,31.7,0,584.9,0.058,64,4.487,19.81,1/04/2022,Good,Under Target
142.1320976,-36.74057036,V51,field_map_2022_04_01_000,Timok,10523,24.38,2.244,1,245,130,On,1/04/2022,0,7,8.119,0,100,0,0,100,6090.5,2.7,31.8,95.97,88.25,26.1,100,0.1,0.1,100,32.1,0,582.3,0.058,64,4.507,19.7,1/04/2022,Good,Under Target
142.1320748,-36.74057906,V51,field_map_2022_04_01_000,Timok,10524,24.38,2.249,1,245,130,On,1/04/2022,0,7,8.109,0,100,0,0,100,5903.6,2.69,31.52,96.33,86.5,26.29,100,0.1,0.1,100,31.8,0,572.31,0.057,64,4.586,19.74,1/04/2022,Good,Under Target
142.132052,-36.74058766,V51,field_map_2022_04_01_000,Timok,10525,24.38,2.244,1,245,130,On,1/04/2022,0,7,8.108,0,100,0,0,100,5688.8,2.72,31.75,96.22,87.2,26.03,100,0.1,0.1,100,31.8,0,571.93,0.057,64,4.589,19.7,1/04/2022,Good,Under Target
142.1320291,-36.74059626,V51,field_map_2022_04_01_000,Timok,10526,24.38,2.252,1,245,130,On,1/04/2022,0,7,8.109,0,100,0,0,100,5486.4,2.765,31.65,95.45,87.33,26.04,100,0.1,0.1,100,31.8,0,576.91,0.058,64,4.55,19.77,1/04/2022,Good,Under Target
142.1320052,-36.74060306,V51,field_map_2022_04_01_000,Timok,10527,24.38,2.249,1,244,130.1,On,1/04/2022,0,7,8.109,0,100,0,0,100,5375,2.765,31.38,93.97,88.33,26.22,100,0.1,0.1,100,31.8,0,585.69,0.059,64,4.481,19.74,1/04/2022,Good,Under Target
142.1319836,-36.74061366,V51,field_map_2022_04_01_000,Timok,10528,24.38,2.241,1,245,130.1,On,1/04/2022,0,7,8.101,0,100,0,0,100,5314.7,2.72,31.57,93.08,85.13,25.9,100,0.1,0.1,100,31.5,0,596.13,0.06,64,4.403,19.67,1/04/2022,Good,Under Target
142.1319597,-36.74062056,V51,field_map_2022_04_01_000,Timok,10529,24.38,2.253,1,244,130.1,On,1/04/2022,0,7,8.101,0,100,0,0,100,5520.1,2.78,31.48,93.78,88.65,26.04,100,0.1,0.1,100,31.8,0,607.01,0.061,64,4.324,19.78,1/04/2022,Good,Under Target
142.1319381,-36.74063106,V51,field_map_2022_04_01_000,Timok,10530,24.38,2.236,1,245,130.2,On,1/04/2022,0,7,8.095,0,100,0,0,100,5705.5,2.775,31.5,94.63,88.33,26.08,100,0.1,0.1,100,32.2,0,630.3,0.063,64,4.164,19.63,1/04/2022,Good,Under Target
142.1319142,-36.74063786,V51,field_map_2022_04_01_000,Timok,10531,24.38,2.249,1,244,130.2,On,1/04/2022,0,7,8.1,0,100,0,0,100,5952.9,2.795,32.35,94.42,91.4,25.85,100,0.1,0.1,100,32.1,0,631.66,0.063,64,4.155,19.74,1/04/2022,Good,Under Target
142.1318926,-36.74064836,V51,field_map_2022_04_01_000,Timok,10532,24.38,2.236,1,245,130.3,On,1/04/2022,0,7,8.085,0,100,0,0,100,6123.2,2.82,31.18,96.88,90.45,25.79,100,0.1,0.1,100,31.8,0,627.68,0.063,64,4.182,19.63,1/04/2022,Good,Under Target
142.1318699,-36.74065706,V51,field_map_2022_04_01_000,Timok,10533,24.38,2.241,1,245,130.3,On,1/04/2022,0,7,8.089,0,100,0,0,100,6173.5,2.795,31.13,95.97,89.9,25.5,100,0.1,0.1,100,32.1,0,634.92,0.063,64,4.134,19.67,1/04/2022,Good,Under Target
142.131846,-36.74066386,V51,field_map_2022_04_01_000,Timok,10534,24.38,2.249,1,244,130.4,On,1/04/2022,0,7,8.087,0,100,0,0,100,6294.9,2.775,29.38,95.47,90.7,25.61,100,0.1,0.1,100,31.5,0,625.96,0.063,64,4.193,19.74,1/04/2022,Good,Under Target
142.1318244,-36.74067446,V51,field_map_2022_04_01_000,Timok,10535,24.38,2.241,1,245,130.4,On,1/04/2022,0,7,8.089,0,100,0,0,100,6387,2.8,29.38,97.65,91.3,25.42,100,0.1,0.1,100,31.3,0,617.39,0.062,64,4.251,19.67,1/04/2022,Good,Under Target
142.1318016,-36.74068306,V51,field_map_2022_04_01_000,Timok,10536,24.38,2.244,1,245,130.5,On,1/04/2022,0,7,8.09,0,100,0,0,100,6420.1,2.915,31.2,96.78,89.97,25.22,100,0.1,0.1,100,31.8,0,621.51,0.062,64,4.223,19.7,1/04/2022,Good,Under Target
142.1317778,-36.74068976,V51,field_map_2022_04_01_000,Timok,10537,24.38,2.236,1,244,130.5,On,1/04/2022,0,7,8.084,0,100,0,0,100,6270,2.805,31.13,96.5,90.8,25.5,100,0.1,0.1,100,31.5,0,615.31,0.062,64,4.266,19.63,1/04/2022,Good,Under Target
142.131756,-36.74070026,V51,field_map_2022_04_01_000,Timok,10538,24.38,2.252,1,245,130.5,On,1/04/2022,0,7,8.09,0,100,0,0,100,6090.8,2.765,30.77,97.45,89.9,25.61,100,0.1,0.1,100,32.1,0,619.5,0.062,64,4.237,19.77,1/04/2022,Good,Under Target
142.1317333,-36.74070896,V51,field_map_2022_04_01_000,Timok,10539,24.38,2.241,1,245,130.6,On,1/04/2022,0,7,8.084,0,100,0,0,100,6097.9,2.79,30.23,97.72,90.15,25.64,100,0.1,0.1,100,31.8,0,610.64,0.061,64,4.298,19.67,1/04/2022,Good,Under Target
142.1317095,-36.74071576,V51,field_map_2022_04_01_000,Timok,10540,24.38,2.241,1,244,130.6,On,1/04/2022,0,7,8.092,0,100,0,0,100,6056.9,2.705,31.08,96.55,87.6,25.79,100,0.1,0.1,100,31.8,0,606.4,0.061,64,4.328,19.67,1/04/2022,Good,Under Target
142.1316868,-36.74072436,V51,field_map_2022_04_01_000,Timok,10541,24.38,2.236,1,244,130.6,On,1/04/2022,0,7,8.089,0,100,0,0,100,5892.8,2.695,32.13,97.28,89.33,25.72,100,0.1,0.1,100,32.2,0,618.72,0.062,64,4.242,19.63,1/04/2022,Good,Under Target
142.1316652,-36.74073496,V51,field_map_2022_04_01_000,Timok,10542,24.38,2.241,1,245,130.7,On,1/04/2022,0,7,8.084,0,100,0,0,100,5678.1,2.65,31.02,95.65,89.17,25.86,100,0.1,0.1,100,31.5,0,601.73,0.06,64,4.362,19.67,1/04/2022,Good,Under Target
142.1316424,-36.74074356,V51,field_map_2022_04_01_000,Timok,10543,24.38,2.244,1,245,130.7,On,1/04/2022,0,7,8.074,0,100,0,0,100,5635.1,2.64,30.63,95.7,90.17,26.33,100,0.1,0.1,100,31.8,0,598.92,0.06,64,4.382,19.7,1/04/2022,Good,Under Target
142.1316197,-36.74075226,V51,field_map_2022_04_01_000,Timok,10544,24.38,2.241,1,245,130.7,On,1/04/2022,0,7,8.077,0,100,0,0,100,5637.4,2.695,31.25,97.92,92.25,25.81,100,0.1,0.1,100,31.8,0,597.12,0.06,64,4.396,19.67,1/04/2022,Good,Under Target
142.131597,-36.74076096,V51,field_map_2022_04_01_000,Timok,10545,24.38,2.241,1,245,130.8,On,1/04/2022,0,7,8.085,0,100,0,0,100,5423.2,2.715,32.08,94.88,90.45,25.86,100,0.1,0.1,100,31.8,0,596.08,0.06,64,4.403,19.67,1/04/2022,Good,Under Target
142.1315742,-36.74076956,V51,field_map_2022_04_01_000,Timok,10546,24.38,2.244,1,245,130.8,On,1/04/2022,0,7,8.081,0,100,0,0,100,5187.8,2.675,31.52,96.03,93.3,25.68,100,0.1,0.1,100,31.8,0,594.71,0.059,64,4.413,19.7,1/04/2022,Good,Under Target
142.1315515,-36.74077816,V51,field_map_2022_04_01_000,Timok,10547,24.38,2.236,1,245,130.9,On,1/04/2022,0,7,8.082,0,100,0,0,100,5059.2,2.635,32.4,96.25,89.55,25.5,100,0.1,0.1,100,31.3,0,582.46,0.058,64,4.506,19.63,1/04/2022,Good,Under Target
142.1315288,-36.74078676,V51,field_map_2022_04_01_000,Timok,10548,24.38,2.236,1,245,130.9,On,1/04/2022,0,7,8.077,0,100,0,0,100,4958.9,2.62,32.13,96.55,91.38,25.64,100,0.1,0.1,100,31.3,0,575.47,0.058,64,4.561,19.63,1/04/2022,Good,Under Target
142.1315061,-36.74079546,V51,field_map_2022_04_01_000,Timok,10549,24.38,2.241,1,245,130.9,On,1/04/2022,0,7,8.081,0,100,0,0,100,4962.9,2.68,32.7,96.83,89.38,25.53,100,0.1,0.1,100,31.8,0,575.83,0.058,64,4.558,19.67,1/04/2022,Good,Under Target
142.1314822,-36.74080226,V51,field_map_2022_04_01_000,Timok,10550,24.38,2.249,1,244,131,On,1/04/2022,0,7,8.072,0,100,0,0,100,5054.6,2.795,33.2,97,91.83,25.36,100,0.1,0.1,100,31.2,0,554.41,0.055,64,4.734,19.74,1/04/2022,Good,Under Target
142.1314606,-36.74081276,V51,field_map_2022_04_01_000,Timok,10551,24.38,2.236,1,245,131,On,1/04/2022,0,7,8.077,0,100,0,0,100,5152.8,2.905,33.73,96.9,92.8,25.53,100,0.1,0.1,100,31.8,0,559.33,0.056,64,4.693,19.63,1/04/2022,Good,Under Target
142.1314379,-36.74082146,V51,field_map_2022_04_01_000,Timok,10552,24.38,2.241,1,245,131,On,1/04/2022,0,7,8.079,0,100,0,0,100,5251.1,2.895,34.63,96.9,89.7,25.54,100,0.1,0.1,100,32,0,558.32,0.056,64,4.701,19.67,1/04/2022,Good,Under Target
142.131414,-36.74082816,V51,field_map_2022_04_01_000,Timok,10553,24.38,2.244,1,244,131.1,On,1/04/2022,0,7,8.095,0,100,0,0,100,5351.6,2.905,34.77,95.92,90.38,25.74,100,0.1,0.1,100,31.5,0,548.76,0.055,64,4.783,19.7,1/04/2022,Good,Under Target
142.1313924,-36.74083876,V51,field_map_2022_04_01_000,Timok,10554,24.38,2.241,1,245,131.1,On,1/04/2022,0,7,8.084,0,100,0,0,100,5452.2,2.875,34.58,97.28,90.78,25.54,100,0.1,0.1,100,31.8,0,551.15,0.055,64,4.762,19.67,1/04/2022,Good,Under Target
142.1313697,-36.74084736,V51,field_map_2022_04_01_000,Timok,10555,24.38,2.236,1,245,131.1,On,1/04/2022,0,7,8.085,0,100,0,0,100,5485,2.86,34.33,96.88,90,25.63,100,0.1,0.1,100,31.7,0,557.57,0.056,64,4.707,19.63,1/04/2022,Good,Under Target
142.1313468,-36.74085596,V51,field_map_2022_04_01_000,Timok,10556,24.38,2.252,1,245,131.2,On,1/04/2022,0,7,8.081,0,100,0,0,100,5518.1,2.865,34.42,96.67,88.58,25.44,100,0.1,0.1,100,32.1,0,563.72,0.056,64,4.656,19.77,1/04/2022,Good,Under Target
142.1313241,-36.74086456,V51,field_map_2022_04_01_000,Timok,10557,24.38,2.236,1,245,131.2,On,1/04/2022,0,7,8.095,0,100,0,0,100,5526.7,2.875,34.27,96.4,87.08,25.5,100,0.1,0.1,100,31.3,0,556.04,0.056,64,4.72,19.63,1/04/2022,Good,Under Target
142.1313014,-36.74087326,V51,field_map_2022_04_01_000,Timok,10558,24.38,2.241,1,245,131.2,On,1/04/2022,0,7,8.095,0,100,0,0,100,5517.7,2.86,35.17,95.92,84.63,25.4,100,0.1,0.1,100,31.5,0,566.5,0.057,64,4.633,19.67,1/04/2022,Good,Under Target
142.1312785,-36.74088186,V51,field_map_2022_04_01_000,Timok,10559,24.38,2.252,1,245,131.3,On,1/04/2022,0,7,8.092,0,100,0,0,100,5545.9,2.9,35.33,94.85,87.33,25.51,100,0.1,0.1,100,32.2,0,585.03,0.059,64,4.486,19.77,1/04/2022,Good,Under Target
142.1312557,-36.74089056,V51,field_map_2022_04_01_000,Timok,10560,24.38,2.249,1,245,131.3,On,1/04/2022,0,7,8.093,0,100,0,0,100,5551.1,2.87,35.52,94.53,85.15,25.67,100,0.1,0.1,100,32.2,0,587.37,0.059,64,4.469,19.74,1/04/2022,Good,Under Target
142.1312319,-36.74089736,V51,field_map_2022_04_01_000,Timok,10561,24.38,2.241,1,244,131.3,On,1/04/2022,0,7,8.093,0,100,0,0,100,5630.3,2.83,35.33,94.83,85.03,25.94,100,0.1,0.1,100,31.5,0,574.95,0.057,64,4.565,19.67,1/04/2022,Good,Under Target
142.1312102,-36.74090796,V51,field_map_2022_04_01_000,Timok,10562,24.38,2.249,1,245,131.4,On,1/04/2022,0,7,8.092,0,100,0,0,100,5755,2.745,36.1,94.03,87.63,25.57,100,0.1,0.1,100,32,0,582.66,0.058,64,4.505,19.74,1/04/2022,Good,Under Target
142.1311864,-36.74091486,V51,field_map_2022_04_01_000,Timok,10563,24.38,2.245,1,244,131.4,On,1/04/2022,0,7,8.108,0,100,0,0,100,5819.1,2.735,35.52,93.53,84.3,26.01,100,0.1,0.1,100,32.1,0,583.61,0.058,64,4.497,19.71,1/04/2022,Good,Under Target
142.1311636,-36.74092356,V51,field_map_2022_04_01_000,Timok,10564,24.38,2.249,1,244,131.4,On,1/04/2022,0,7,8.105,0,100,0,0,100,5864.1,2.74,34.9,94.05,86.8,26.58,100,0.1,0.1,100,31.3,0,569.87,0.057,64,4.606,19.74,1/04/2022,Good,Under Target
142.1311409,-36.74093226,V51,field_map_2022_04_01_000,Timok,10565,24.38,2.241,1,244,131.5,On,1/04/2022,0,7,8.108,0,100,0,0,100,5979.7,2.705,34.83,95.38,85.63,26.57,100,0.1,0.1,100,32.2,0,590.89,0.059,64,4.442,19.67,1/04/2022,Good,Under Target
142.1311192,-36.74094286,V51,field_map_2022_04_01_000,Timok,10566,24.38,2.249,1,245,131.5,On,1/04/2022,0,7,8.093,0,100,0,0,100,6055.5,2.705,36,93.78,86.53,26.43,100,0.1,0.1,100,31.3,0,572.72,0.057,64,4.583,19.74,1/04/2022,Good,Under Target
142.1310963,-36.74095146,V51,field_map_2022_04_01_000,Timok,10567,24.38,2.252,1,245,131.6,On,1/04/2022,0,7,8.111,0,100,0,0,100,6102.6,2.71,35.77,94.7,87.42,26.4,100,0.1,0.1,100,31.9,0,579.83,0.058,64,4.527,19.77,1/04/2022,Good,Under Target
142.1310735,-36.74096016,V51,field_map_2022_04_01_000,Timok,10568,24.38,2.249,1,245,131.6,On,1/04/2022,0,7,8.111,0,100,0,0,100,6043,2.63,33.88,94.78,82.8,26.56,100,0.1,0.1,100,31.6,0,572.2,0.057,64,4.587,19.74,1/04/2022,Good,Under Target
142.1310508,-36.74096866,V51,field_map_2022_04_01_000,Timok,10569,24.38,2.231,1,245,131.6,On,1/04/2022,0,7,8.103,0,100,0,0,100,5947.7,2.635,35,91.92,84.95,25.99,100,0.1,0.1,100,32.2,0,591.95,0.059,64,4.434,19.59,1/04/2022,Good,Under Target
